日期,品种,标的,多空,数量,可用数量,收盘价/结算价,市值/价值,盈亏/逐笔浮盈,开仓均价,持仓均价（期货）,保证金,当日盈亏,今手数,盈亏占比,仓位占比
2022-12-19,股票,长江电力(600900.XSHG),多,2400股,2400股,20.45,49080,1208.38,19.947,-,0,-984,0股,2.52%,992521.9,4.94%
2022-12-19,股票,农业银行(601288.XSHG),多,38800股,38800股,2.88,111744,4028.26,2.776,-,0,-776,0股,3.74%,992521.9,11.26%
2022-12-19,,Cash,,,,,5568.9,,,,,,,,0
2022-12-20,基金,豆粕ETF华夏(159985.XSHE),多,31000股,31000股,1.901,58931,20286.38,1.247,-,0,341,0股,52.49%,991047,5.95%
2022-12-20,基金,10年地债(511270.XSHG),多,5200股,5200股,107.048,556649.6,40968.69,99.169,-,0,457.6,0股,7.94%,991047,56.17%
2022-12-20,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.802,71217.6,-9700.41,0.911,-,0,-976.8,0股,-11.99%,991047,7.19%
2022-12-20,基金,黄金ETF(518880.XSHG),多,35300股,35300股,3.943,139187.9,1868.12,3.89,-,0,35.3,0股,1.36%,991047,14.04%
2022-12-20,股票,长江电力(600900.XSHG),多,2400股,2400股,20.38,48912,1040.38,19.947,-,0,-168,0股,2.17%,991047,4.94%
2022-12-20,股票,农业银行(601288.XSHG),多,38800股,38800股,2.85,110580,2864.26,2.776,-,0,-1164,0股,2.66%,991047,11.16%
2022-12-20,,Cash,,,,,5568.9,,,,,,,,0
2022-12-21,基金,豆粕ETF华夏(159985.XSHE),多,31000股,31000股,1.917,59427,20782.38,1.247,-,0,496,0股,53.78%,994259.6,5.98%
2022-12-21,基金,10年地债(511270.XSHG),多,5200股,5200股,107.156,557211.2,41530.29,99.169,-,0,561.6,0股,8.05%,994259.6,56.04%
2022-12-21,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.809,71839.2,-9078.81,0.911,-,0,621.6,0股,-11.22%,994259.6,7.23%
2022-12-21,基金,黄金ETF(518880.XSHG),多,35300股,35300股,3.981,140529.3,3209.52,3.89,-,0,1341.4,0股,2.34%,994259.6,14.13%
2022-12-21,股票,长江电力(600900.XSHG),多,2400股,2400股,20.46,49104,1232.38,19.947,-,0,192,0股,2.57%,994259.6,4.94%
2022-12-21,股票,农业银行(601288.XSHG),多,38800股,38800股,2.85,110580,2864.26,2.776,-,0,0,0股,2.66%,994259.6,11.12%
2022-12-21,,Cash,,,,,5568.9,,,,,,,,0
2022-12-22,基金,豆粕ETF华夏(159985.XSHE),多,31000股,31000股,1.929,59799,21154.38,1.247,-,0,372,0股,54.74%,994536,6.01%
2022-12-22,基金,10年地债(511270.XSHG),多,5200股,5200股,107.075,556790,41109.09,99.169,-,0,-421.2,0股,7.97%,994536,55.98%
2022-12-22,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.811,72016.8,-8901.21,0.911,-,0,177.6,0股,-11%,994536,7.24%
2022-12-22,基金,黄金ETF(518880.XSHG),多,35300股,35300股,3.981,140529.3,3209.52,3.89,-,0,0,0股,2.34%,994536,14.13%
2022-12-22,股票,长江电力(600900.XSHG),多,2400股,2400股,20.36,48864,992.38,19.947,-,0,-240,0股,2.07%,994536,4.91%
2022-12-22,股票,农业银行(601288.XSHG),多,38800股,38800股,2.86,110968,3252.26,2.776,-,0,388,0股,3.02%,994536,11.16%
2022-12-22,,Cash,,,,,5568.9,,,,,,,,0
2022-12-23,基金,豆粕ETF华夏(159985.XSHE),多,31000股,31000股,1.933,59923,21278.38,1.247,-,0,124,0股,55.06%,993109.9,6.03%
2022-12-23,基金,10年地债(511270.XSHG),多,5200股,5200股,107.074,556784.8,41103.89,99.169,-,0,-5.2,0股,7.97%,993109.9,56.06%
2022-12-23,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.801,71128.8,-9789.21,0.911,-,0,-888,0股,-12.1%,993109.9,7.16%
2022-12-23,基金,黄金ETF(518880.XSHG),多,35300股,35300股,3.948,139364.4,2044.62,3.89,-,0,-1164.9,0股,1.49%,993109.9,14.03%
2022-12-23,股票,长江电力(600900.XSHG),多,2400股,2400股,20.41,48984,1112.38,19.947,-,0,120,0股,2.32%,993109.9,4.93%
2022-12-23,股票,农业银行(601288.XSHG),多,38800股,38800股,2.87,111356,3640.26,2.776,-,0,388,0股,3.38%,993109.9,11.21%
2022-12-23,,Cash,,,,,5568.9,,,,,,,,0
2022-12-26,基金,豆粕ETF华夏(159985.XSHE),多,31000股,31000股,1.977,61287,22642.38,1.247,-,0,1364,0股,58.59%,994558.8,6.16%
2022-12-26,基金,10年地债(511270.XSHG),多,5200股,5200股,107.207,557476.4,41795.49,99.169,-,0,691.6,0股,8.1%,994558.8,56.05%
2022-12-26,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.802,71217.6,-9700.41,0.911,-,0,88.8,0股,-11.99%,994558.8,7.16%
2022-12-26,基金,黄金ETF(518880.XSHG),多,35300股,35300股,3.953,139540.9,2221.12,3.89,-,0,176.5,0股,1.62%,994558.8,14.03%
2022-12-26,股票,长江电力(600900.XSHG),多,2400股,2400股,20.37,48888,1016.38,19.947,-,0,-96,0股,2.12%,994558.8,4.92%
2022-12-26,股票,农业银行(601288.XSHG),多,38800股,38800股,2.85,110580,2864.26,2.776,-,0,-776,0股,2.66%,994558.8,11.12%
2022-12-26,,Cash,,,,,5568.9,,,,,,,,0
2022-12-27,基金,豆粕ETF华夏(159985.XSHE),多,31000股,31000股,1.985,61535,22890.38,1.247,-,0,248,0股,59.23%,998625,6.16%
2022-12-27,基金,10年地债(511270.XSHG),多,5200股,5200股,107.394,558448.8,42767.89,99.169,-,0,972.4,0股,8.29%,998625,55.92%
2022-12-27,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.808,71750.4,-9167.61,0.911,-,0,532.8,0股,-11.33%,998625,7.18%
2022-12-27,基金,黄金ETF(518880.XSHG),多,35300股,35300股,3.963,139893.9,2574.12,3.89,-,0,353,0股,1.87%,998625,14.01%
2022-12-27,股票,长江电力(600900.XSHG),多,2400股,2400股,20.54,49296,1424.38,19.947,-,0,408,0股,2.98%,998625,4.94%
2022-12-27,股票,农业银行(601288.XSHG),多,38800股,38800股,2.89,112132,4416.26,2.776,-,0,1552,0股,4.1%,998625,11.23%
2022-12-27,,Cash,,,,,5568.9,,,,,,,,0
2022-12-28,基金,豆粕ETF华夏(159985.XSHE),多,31000股,31000股,1.96,60760,22115.38,1.247,-,0,-775,0股,57.23%,996681.5,6.1%
2022-12-28,基金,10年地债(511270.XSHG),多,5200股,5200股,107.168,557273.6,41592.69,99.169,-,0,-1175.2,0股,8.07%,996681.5,55.91%
2022-12-28,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.799,70951.2,-9966.81,0.911,-,0,-799.2,0股,-12.32%,996681.5,7.12%
2022-12-28,基金,黄金ETF(518880.XSHG),多,35300股,35300股,3.966,139999.8,2680.02,3.89,-,0,105.9,0股,1.95%,996681.5,14.05%
2022-12-28,股票,长江电力(600900.XSHG),多,2400股,2400股,20.67,49608,1736.38,19.947,-,0,312,0股,3.63%,996681.5,4.98%
2022-12-28,股票,农业银行(601288.XSHG),多,38800股,38800股,2.9,112520,4804.26,2.776,-,0,388,0股,4.46%,996681.5,11.29%
2022-12-28,,Cash,,,,,5568.9,,,,,,,,0
2022-12-29,基金,豆粕ETF华夏(159985.XSHE),多,31000股,31000股,1.986,61566,22921.38,1.247,-,0,806,0股,59.31%,995957.3,6.18%
2022-12-29,基金,10年地债(511270.XSHG),多,5200股,5200股,107.072,556774.4,41093.49,99.169,-,0,-499.2,0股,7.97%,995957.3,55.9%
2022-12-29,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.795,70596,-10322.01,0.911,-,0,-355.2,0股,-12.76%,995957.3,7.09%
2022-12-29,基金,黄金ETF(518880.XSHG),多,35300股,35300股,3.96,139788,2468.22,3.89,-,0,-211.8,0股,1.8%,995957.3,14.04%
2022-12-29,股票,长江电力(600900.XSHG),多,2400股,2400股,20.8,49920,2048.38,19.947,-,0,312,0股,4.28%,995957.3,5.01%
2022-12-29,股票,农业银行(601288.XSHG),多,38800股,38800股,2.88,111744,4028.26,2.776,-,0,-776,0股,3.74%,995957.3,11.22%
2022-12-29,,Cash,,,,,5568.9,,,,,,,,0
2022-12-30,基金,豆粕ETF华夏(159985.XSHE),多,31000股,31000股,2.01,62310,23665.38,1.247,-,0,744,0股,61.24%,999956.3,6.23%
2022-12-30,基金,10年地债(511270.XSHG),多,5200股,5200股,107.137,557112.4,41431.49,99.169,-,0,338,0股,8.03%,999956.3,55.71%
2022-12-30,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.799,70951.2,-9966.81,0.911,-,0,355.2,0股,-12.32%,999956.3,7.1%
2022-12-30,基金,黄金ETF(518880.XSHG),多,35300股,35300股,3.986,140705.8,3386.02,3.89,-,0,917.8,0股,2.47%,999956.3,14.07%
2022-12-30,股票,长江电力(600900.XSHG),多,2400股,2400股,21,50400,2528.38,19.947,-,0,480,0股,5.28%,999956.3,5.04%
2022-12-30,股票,农业银行(601288.XSHG),多,38800股,38800股,2.91,112908,5192.26,2.776,-,0,1164,0股,4.82%,999956.3,11.29%
2022-12-30,,Cash,,,,,5568.9,,,,,,,,0
2023-01-03,基金,豆粕ETF华夏(159985.XSHE),多,31000股,31000股,2.015,62465,23820.38,1.247,-,0,155,0股,61.64%,1000408.6,6.24%
2023-01-03,基金,10年地债(511270.XSHG),多,5200股,5200股,107.184,557356.8,41675.89,99.169,-,0,244.4,0股,8.08%,1000408.6,55.71%
2023-01-03,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.806,71572.8,-9345.21,0.911,-,0,621.6,0股,-11.55%,1000408.6,7.15%
2023-01-03,基金,黄金ETF(518880.XSHG),多,35300股,35300股,3.987,140741.1,3421.32,3.89,-,0,35.3,0股,2.49%,1000408.6,14.07%
2023-01-03,股票,长江电力(600900.XSHG),多,2400股,2400股,20.91,50184,2312.38,19.947,-,0,-216,0股,4.83%,1000408.6,5.02%
2023-01-03,股票,农业银行(601288.XSHG),多,38800股,38800股,2.9,112520,4804.26,2.776,-,0,-388,0股,4.46%,1000408.6,11.25%
2023-01-03,,Cash,,,,,5568.9,,,,,,,,0
2023-01-04,基金,豆粕ETF华夏(159985.XSHE),多,31000股,31000股,1.974,61194,22549.38,1.247,-,0,-1271,0股,58.35%,1001407.9,6.11%
2023-01-04,基金,10年地债(511270.XSHG),多,5200股,5200股,107.366,558303.2,42622.29,99.169,-,0,946.4,0股,8.27%,1001407.9,55.75%
2023-01-04,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.804,71395.2,-9522.81,0.911,-,0,-177.6,0股,-11.77%,1001407.9,7.13%
2023-01-04,基金,黄金ETF(518880.XSHG),多,35300股,35300股,4.002,141270.6,3950.82,3.89,-,0,529.5,0股,2.88%,1001407.9,14.11%
2023-01-04,股票,长江电力(600900.XSHG),多,2400股,2400股,20.83,49992,2120.38,19.947,-,0,-192,0股,4.43%,1001407.9,4.99%
2023-01-04,股票,农业银行(601288.XSHG),多,38800股,38800股,2.93,113684,5968.26,2.776,-,0,1164,0股,5.54%,1001407.9,11.35%
2023-01-04,,Cash,,,,,5568.9,,,,,,,,0
2023-01-05,基金,豆粕ETF华夏(159985.XSHE),多,31000股,31000股,1.954,60574,21929.38,1.247,-,0,-620,0股,56.75%,1000796.2,6.05%
2023-01-05,基金,10年地债(511270.XSHG),多,5200股,5200股,107.385,558402,42721.09,99.169,-,0,98.8,0股,8.28%,1000796.2,55.8%
2023-01-05,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.805,71484,-9434.01,0.911,-,0,88.8,0股,-11.66%,1000796.2,7.14%
2023-01-05,基金,黄金ETF(518880.XSHG),多,35300股,35300股,4.001,141235.3,3915.52,3.89,-,0,-35.3,0股,2.85%,1000796.2,14.11%
2023-01-05,股票,长江电力(600900.XSHG),多,2400股,2400股,20.77,49848,1976.38,19.947,-,0,-144,0股,4.13%,1000796.2,4.98%
2023-01-05,股票,农业银行(601288.XSHG),多,38800股,38800股,2.93,113684,5968.26,2.776,-,0,0,0股,5.54%,1000796.2,11.36%
2023-01-05,,Cash,,,,,5568.9,,,,,,,,0
2023-01-06,基金,豆粕ETF华夏(159985.XSHE),多,31000股,31000股,1.938,60078,21433.38,1.247,-,0,-496,0股,55.46%,998997.3,6.01%
2023-01-06,基金,10年地债(511270.XSHG),多,5200股,5200股,107.453,558755.6,43074.69,99.169,-,0,353.6,0股,8.35%,998997.3,55.93%
2023-01-06,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.799,70951.2,-9966.81,0.911,-,0,-532.8,0股,-12.32%,998997.3,7.1%
2023-01-06,基金,黄金ETF(518880.XSHG),多,35300股,35300股,3.972,140211.6,2891.82,3.89,-,0,-1023.7,0股,2.11%,998997.3,14.04%
2023-01-06,股票,长江电力(600900.XSHG),多,2400股,2400股,20.89,50136,2264.38,19.947,-,0,288,0股,4.73%,998997.3,5.02%
2023-01-06,股票,农业银行(601288.XSHG),多,38800股,38800股,2.92,113296,5580.26,2.776,-,0,-388,0股,5.18%,998997.3,11.34%
2023-01-06,,Cash,,,,,5568.9,,,,,,,,0
2023-01-09,基金,豆粕ETF华夏(159985.XSHE),多,31000股,31000股,1.949,60419,21774.38,1.247,-,0,341,0股,56.35%,1001537.4,6.03%
2023-01-09,基金,10年地债(511270.XSHG),多,5200股,5200股,107.464,558812.8,43131.89,99.169,-,0,57.2,0股,8.36%,1001537.4,55.8%
2023-01-09,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.809,71839.2,-9078.81,0.911,-,0,888,0股,-11.22%,1001537.4,7.17%
2023-01-09,基金,黄金ETF(518880.XSHG),多,35300股,35300股,4.015,141729.5,4409.72,3.89,-,0,1517.9,0股,3.21%,1001537.4,14.15%
2023-01-09,股票,长江电力(600900.XSHG),多,2400股,2400股,20.78,49872,2000.38,19.947,-,0,-264,0股,4.18%,1001537.4,4.98%
2023-01-09,股票,农业银行(601288.XSHG),多,38800股,38800股,2.92,113296,5580.26,2.776,-,0,0,0股,5.18%,1001537.4,11.31%
2023-01-09,,Cash,,,,,5568.9,,,,,,,,0
2023-01-10,基金,豆粕ETF华夏(159985.XSHE),多,34600股,34600股,1.929,66743.4,21157.98,1.317,-,0,-616.4,3600股,46.41%,999792.5,6.68%
2023-01-10,基金,10年地债(511270.XSHG),多,4900股,4900股,107.474,526622.6,40692.51,99.169,-,0,49,0股,8.37%,999792.5,52.67%
2023-01-10,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.805,71484,-9434.01,0.911,-,0,-355.2,0股,-11.66%,999792.5,7.15%
2023-01-10,基金,黄金ETF(518880.XSHG),多,41600股,41600股,4.013,166940.8,4383.22,3.908,-,0,-26.5,6300股,2.7%,999792.5,16.7%
2023-01-10,股票,长江电力(600900.XSHG),多,2500股,2400股,20.63,51575,1625.38,19.98,-,0,-375,100股,3.25%,999792.5,5.16%
2023-01-10,股票,农业银行(601288.XSHG),多,40000股,38800股,2.91,116400,5192.26,2.78,-,0,-388,1200股,4.67%,999792.5,11.64%
2023-01-10,,Cash,,,,,26.7,,,,,,,,0
2023-01-11,基金,豆粕ETF华夏(159985.XSHE),多,34600股,34600股,1.95,67470,21884.58,1.317,-,0,726.6,0股,48.01%,1000981.8,6.74%
2023-01-11,基金,10年地债(511270.XSHG),多,4900股,4900股,107.279,525667.1,39737.01,99.169,-,0,-955.5,0股,8.18%,1000981.8,52.52%
2023-01-11,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.81,71928,-8990.01,0.911,-,0,444,0股,-11.11%,1000981.8,7.19%
2023-01-11,基金,黄金ETF(518880.XSHG),多,41600股,41600股,4.025,167440,4882.42,3.908,-,0,499.2,0股,3%,1000981.8,16.73%
2023-01-11,股票,长江电力(600900.XSHG),多,2500股,2500股,20.82,52050,2100.38,19.98,-,0,475,0股,4.2%,1000981.8,5.2%
2023-01-11,股票,农业银行(601288.XSHG),多,40000股,40000股,2.91,116400,5192.26,2.78,-,0,0,0股,4.67%,1000981.8,11.63%
2023-01-11,,Cash,,,,,26.7,,,,,,,,0
2023-01-12,基金,豆粕ETF华夏(159985.XSHE),多,34600股,34600股,1.979,68473.4,22887.98,1.317,-,0,1003.4,0股,50.21%,1001981.5,6.83%
2023-01-12,基金,10年地债(511270.XSHG),多,4900股,4900股,107.174,525152.6,39222.51,99.169,-,0,-514.5,0股,8.07%,1001981.5,52.41%
2023-01-12,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.818,72638.4,-8279.61,0.911,-,0,710.4,0股,-10.23%,1001981.5,7.25%
2023-01-12,基金,黄金ETF(518880.XSHG),多,41600股,41600股,4.019,167190.4,4632.82,3.908,-,0,-249.6,0股,2.85%,1001981.5,16.69%
2023-01-12,股票,长江电力(600900.XSHG),多,2500股,2500股,20.68,51700,1750.38,19.98,-,0,-350,0股,3.5%,1001981.5,5.16%
2023-01-12,股票,农业银行(601288.XSHG),多,40000股,40000股,2.92,116800,5592.26,2.78,-,0,400,0股,5.03%,1001981.5,11.66%
2023-01-12,,Cash,,,,,26.7,,,,,,,,0
2023-01-13,基金,豆粕ETF华夏(159985.XSHE),多,34600股,34600股,2,69200,23614.58,1.317,-,0,726.6,0股,51.8%,1004297.5,6.89%
2023-01-13,基金,10年地债(511270.XSHG),多,4900股,4900股,107.194,525250.6,39320.51,99.169,-,0,98,0股,8.09%,1004297.5,52.3%
2023-01-13,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.815,72372,-8546.01,0.911,-,0,-266.4,0股,-10.56%,1004297.5,7.21%
2023-01-13,基金,黄金ETF(518880.XSHG),多,41600股,41600股,4.027,167523.2,4965.62,3.908,-,0,332.8,0股,3.05%,1004297.5,16.68%
2023-01-13,股票,长江电力(600900.XSHG),多,2500股,2500股,20.93,52325,2375.38,19.98,-,0,625,0股,4.76%,1004297.5,5.21%
2023-01-13,股票,农业银行(601288.XSHG),多,40000股,40000股,2.94,117600,6392.26,2.78,-,0,800,0股,5.75%,1004297.5,11.71%
2023-01-13,,Cash,,,,,26.7,,,,,,,,0
2023-01-16,基金,豆粕ETF华夏(159985.XSHE),多,34600股,34600股,1.989,68819.4,23233.98,1.317,-,0,-380.6,0股,50.97%,1003955,6.85%
2023-01-16,基金,10年地债(511270.XSHG),多,4900股,4900股,107.231,525431.9,39501.81,99.169,-,0,181.3,0股,8.13%,1003955,52.34%
2023-01-16,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.815,72372,-8546.01,0.911,-,0,0,0股,-10.56%,1003955,7.21%
2023-01-16,基金,黄金ETF(518880.XSHG),多,41600股,41600股,4.05,168480,5922.42,3.908,-,0,956.8,0股,3.64%,1003955,16.78%
2023-01-16,股票,长江电力(600900.XSHG),多,2500股,2500股,20.97,52425,2475.38,19.98,-,0,100,0股,4.96%,1003955,5.22%
2023-01-16,股票,农业银行(601288.XSHG),多,40000股,40000股,2.91,116400,5192.26,2.78,-,0,-1200,0股,4.67%,1003955,11.59%
2023-01-16,,Cash,,,,,26.7,,,,,,,,0
2023-01-17,基金,豆粕ETF华夏(159985.XSHE),多,34600股,34600股,1.98,68508,22922.58,1.317,-,0,-311.4,0股,50.28%,1004023.3,6.82%
2023-01-17,基金,10年地债(511270.XSHG),多,4900股,4900股,107.23,525427,39496.91,99.169,-,0,-4.9,0股,8.13%,1004023.3,52.33%
2023-01-17,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.82,72816,-8102.01,0.911,-,0,444,0股,-10.01%,1004023.3,7.25%
2023-01-17,基金,黄金ETF(518880.XSHG),多,41600股,41600股,4.066,169145.6,6588.02,3.908,-,0,665.6,0股,4.05%,1004023.3,16.85%
2023-01-17,股票,长江电力(600900.XSHG),多,2500股,2500股,20.68,51700,1750.38,19.98,-,0,-725,0股,3.5%,1004023.3,5.15%
2023-01-17,股票,农业银行(601288.XSHG),多,40000股,40000股,2.91,116400,5192.26,2.78,-,0,0,0股,4.67%,1004023.3,11.59%
2023-01-17,,Cash,,,,,26.7,,,,,,,,0
2023-01-18,基金,豆粕ETF华夏(159985.XSHE),多,34600股,34600股,2.013,69649.8,24064.38,1.317,-,0,1141.8,0股,52.79%,1005312.4,6.93%
2023-01-18,基金,10年地债(511270.XSHG),多,4900股,4900股,107.235,525451.5,39521.41,99.169,-,0,24.5,0股,8.13%,1005312.4,52.27%
2023-01-18,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.821,72904.8,-8013.21,0.911,-,0,88.8,0股,-9.9%,1005312.4,7.25%
2023-01-18,基金,黄金ETF(518880.XSHG),多,41600股,41600股,4.056,168729.6,6172.02,3.908,-,0,-416,0股,3.8%,1005312.4,16.78%
2023-01-18,股票,长江电力(600900.XSHG),多,2500股,2500股,20.7,51750,1800.38,19.98,-,0,50,0股,3.6%,1005312.4,5.15%
2023-01-18,股票,农业银行(601288.XSHG),多,40000股,40000股,2.92,116800,5592.26,2.78,-,0,400,0股,5.03%,1005312.4,11.62%
2023-01-18,,Cash,,,,,26.7,,,,,,,,0
2023-01-19,基金,豆粕ETF华夏(159985.XSHE),多,34600股,34600股,1.982,68577.2,22991.78,1.317,-,0,-1072.6,0股,50.44%,1003140.6,6.84%
2023-01-19,基金,10年地债(511270.XSHG),多,4900股,4900股,107.251,525529.9,39599.81,99.169,-,0,78.4,0股,8.15%,1003140.6,52.39%
2023-01-19,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.81,71928,-8990.01,0.911,-,0,-976.8,0股,-11.11%,1003140.6,7.17%
2023-01-19,基金,黄金ETF(518880.XSHG),多,41600股,41600股,4.068,169228.8,6671.22,3.908,-,0,499.2,0股,4.1%,1003140.6,16.87%
2023-01-19,股票,长江电力(600900.XSHG),多,2500股,2500股,20.42,51050,1100.38,19.98,-,0,-700,0股,2.2%,1003140.6,5.09%
2023-01-19,股票,农业银行(601288.XSHG),多,40000股,40000股,2.92,116800,5592.26,2.78,-,0,0,0股,5.03%,1003140.6,11.64%
2023-01-19,,Cash,,,,,26.7,,,,,,,,0
2023-01-20,基金,豆粕ETF华夏(159985.XSHE),多,34600股,34600股,1.963,67919.8,22334.38,1.317,-,0,-657.4,0股,48.99%,1006795.2,6.75%
2023-01-20,基金,10年地债(511270.XSHG),多,4900股,4900股,107.449,526500.1,40570.01,99.169,-,0,970.2,0股,8.35%,1006795.2,52.29%
2023-01-20,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.815,72372,-8546.01,0.911,-,0,444,0股,-10.56%,1006795.2,7.19%
2023-01-20,基金,黄金ETF(518880.XSHG),多,41600股,41600股,4.101,170601.6,8044.02,3.908,-,0,1372.8,0股,4.95%,1006795.2,16.95%
2023-01-20,股票,长江电力(600900.XSHG),多,2500股,2500股,21.03,52575,2625.38,19.98,-,0,1525,0股,5.26%,1006795.2,5.22%
2023-01-20,股票,农业银行(601288.XSHG),多,40000股,40000股,2.92,116800,5592.26,2.78,-,0,0,0股,5.03%,1006795.2,11.6%
2023-01-20,,Cash,,,,,26.7,,,,,,,,0
2023-01-30,基金,豆粕ETF华夏(159985.XSHE),多,34600股,34600股,1.989,68819.4,23233.98,1.317,-,0,899.6,0股,50.97%,1009766.9,6.82%
2023-01-30,基金,10年地债(511270.XSHG),多,4900股,4900股,107.45,526505,40574.91,99.169,-,0,4.9,0股,8.35%,1009766.9,52.14%
2023-01-30,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.844,74947.2,-5970.81,0.911,-,0,2575.2,0股,-7.38%,1009766.9,7.42%
2023-01-30,基金,黄金ETF(518880.XSHG),多,41600股,41600股,4.096,170393.6,7836.02,3.908,-,0,-208,0股,4.82%,1009766.9,16.87%
2023-01-30,股票,长江电力(600900.XSHG),多,2500股,2500股,20.91,52275,2325.38,19.98,-,0,-300,0股,4.66%,1009766.9,5.18%
2023-01-30,股票,农业银行(601288.XSHG),多,40000股,40000股,2.92,116800,5592.26,2.78,-,0,0,0股,5.03%,1009766.9,11.57%
2023-01-30,,Cash,,,,,26.7,,,,,,,,0
2023-01-31,基金,豆粕ETF华夏(159985.XSHE),多,34600股,34600股,1.992,68923.2,23337.78,1.317,-,0,103.8,0股,51.2%,1007364.1,6.84%
2023-01-31,基金,10年地债(511270.XSHG),多,4900股,4900股,107.528,526887.2,40957.11,99.169,-,0,382.2,0股,8.43%,1007364.1,52.3%
2023-01-31,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.832,73881.6,-7036.41,0.911,-,0,-1065.6,0股,-8.7%,1007364.1,7.33%
2023-01-31,基金,黄金ETF(518880.XSHG),多,41600股,41600股,4.069,169270.4,6712.82,3.908,-,0,-1123.2,0股,4.13%,1007364.1,16.8%
2023-01-31,股票,长江电力(600900.XSHG),多,2500股,2500股,20.79,51975,2025.38,19.98,-,0,-300,0股,4.05%,1007364.1,5.16%
2023-01-31,股票,农业银行(601288.XSHG),多,40000股,40000股,2.91,116400,5192.26,2.78,-,0,-400,0股,4.67%,1007364.1,11.55%
2023-01-31,,Cash,,,,,26.7,,,,,,,,0
2023-02-01,基金,豆粕ETF华夏(159985.XSHE),多,34600股,34600股,1.987,68750.2,23164.78,1.317,-,0,-173,0股,50.82%,1009990.2,6.81%
2023-02-01,基金,10年地债(511270.XSHG),多,4900股,4900股,107.559,527039.1,41109.01,99.169,-,0,151.9,0股,8.46%,1009990.2,52.18%
2023-02-01,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.847,75213.6,-5704.41,0.911,-,0,1332,0股,-7.05%,1009990.2,7.45%
2023-02-01,基金,黄金ETF(518880.XSHG),多,41600股,41600股,4.091,170185.6,7628.02,3.908,-,0,915.2,0股,4.69%,1009990.2,16.85%
2023-02-01,股票,长江电力(600900.XSHG),多,2500股,2500股,20.79,51975,2025.38,19.98,-,0,0,0股,4.05%,1009990.2,5.15%
2023-02-01,股票,农业银行(601288.XSHG),多,40000股,40000股,2.92,116800,5592.26,2.78,-,0,400,0股,5.03%,1009990.2,11.56%
2023-02-01,,Cash,,,,,26.7,,,,,,,,0
2023-02-02,基金,豆粕ETF华夏(159985.XSHE),多,34600股,34600股,1.981,68542.6,22957.18,1.317,-,0,-207.6,0股,50.36%,1013154.4,6.77%
2023-02-02,基金,10年地债(511270.XSHG),多,4900股,4900股,107.605,527264.5,41334.41,99.169,-,0,225.4,0股,8.51%,1013154.4,52.04%
2023-02-02,基金,纳指ETF(513100.XSHG),多,88800股,88800股,0.862,76545.6,-4372.41,0.911,-,0,1332,0股,-5.4%,1013154.4,7.56%
2023-02-02,基金,黄金ETF(518880.XSHG),多,41600股,41600股,4.125,171600,9042.42,3.908,-,0,1414.4,0股,5.56%,1013154.4,16.94%
2023-02-02,股票,长江电力(600900.XSHG),多,2500股,2500股,20.95,52375,2425.38,19.98,-,0,400,0股,4.86%,1013154.4,5.17%
2023-02-02,股票,农业银行(601288.XSHG),多,40000股,40000股,2.92,116800,5592.26,2.78,-,0,0,0股,5.03%,1013154.4,11.53%
